Nome da instituicao,Sigla da instituicao,Nome da base de dados,Sigla da base de dados,Responsavel pelo registro,Numero do registro no portal,Numero do registro na base de dados,Data do registro,Data do evento,Data de Carencia,Nome cientifico,Nome comum,Nome cientifico na base de dados,Nivel taxonomico,Numero de individuos,Reino,Filo,Classe,Ordem,Familia,Genero,Especie,Estado de conservacao,Categoria de Ameaca,Localidade,Pais,Estado/Provincia,Municipio,Status de Sensibilidade,Latitude,Longitude,Outras informacoes da localidade,Jurisdicao,Destino do Material
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625547,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",12/04/2014,13/04/2014 a 13/04/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Reserva Biológica De Santa Isabel,Brasil,SE,Pirambu,Espécie não Sensível,-10.733155,-36.842225,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625548,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",19/04/2014,20/04/2014 a 20/04/2014,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Reserva Biológica De Santa Isabel,Brasil,SE,Pirambu,Espécie não Sensível,-10.733155,-36.842225,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625549,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",20/05/2014,21/05/2014 a 21/05/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Reserva Biológica De Santa Isabel,Brasil,SE,Pirambu,Espécie não Sensível,-10.733155,-36.842225,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625550,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",05/06/2014,06/06/2014 a 06/06/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Reserva Biológica De Santa Isabel,Brasil,SE,Pirambu,Espécie não Sensível,-10.733155,-36.842225,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625551,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",05/06/2014,06/06/2014 a 06/06/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Reserva Biológica De Santa Isabel,Brasil,SE,Pirambu,Espécie não Sensível,-10.733155,-36.842225,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625552,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",03/08/2014,04/08/2014 a 04/08/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Reserva Biológica De Santa Isabel,Brasil,SE,Pirambu,Espécie não Sensível,-10.733155,-36.842225,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625553,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",06/09/2014,07/09/2014 a 07/09/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Reserva Biológica De Santa Isabel,Brasil,SE,Pirambu,Espécie não Sensível,-10.733155,-36.842225,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625554,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",06/09/2014,07/09/2014 a 07/09/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Reserva Biológica De Santa Isabel,Brasil,SE,Pirambu,Espécie não Sensível,-10.733155,-36.842225,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625555,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",07/09/2014,08/09/2014 a 08/09/2014,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Reserva Biológica De Santa Isabel,Brasil,SE,Pirambu,Espécie não Sensível,-10.733155,-36.842225,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625556,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",20/09/2014,21/09/2014 a 21/09/2014,13/05/2022,Caretta caretta,Tartaruga-cabeçuda,Caretta caretta,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Caretta,Caretta caretta,Espécie Ameaçada,Em Perigo,Reserva Biológica De Santa Isabel,Brasil,SE,Pirambu,Espécie não Sensível,-10.733155,-36.842225,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625557,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",29/09/2014,30/09/2014 a 30/09/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Reserva Biológica De Santa Isabel,Brasil,SE,Pirambu,Espécie não Sensível,-10.733155,-36.842225,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625558,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",02/08/2013,03/08/2013 a 03/08/2013,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Reserva Biológica De Santa Isabel,Brasil,SE,Pacatuba,Espécie não Sensível,-10.58674,-36.61221,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625559,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",08/08/2013,09/08/2013 a 09/08/2013,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Reserva Biológica De Santa Isabel,Brasil,SE,Pacatuba,Espécie não Sensível,-10.58674,-36.61221,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625560,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",09/08/2013,10/08/2013 a 10/08/2013,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Reserva Biológica De Santa Isabel,Brasil,SE,Pacatuba,Espécie não Sensível,-10.58674,-36.61221,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625561,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",20/08/2013,21/08/2013 a 21/08/2013,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Reserva Biológica De Santa Isabel,Brasil,SE,Pacatuba,Espécie não Sensível,-10.58674,-36.61221,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625562,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",08/09/2013,09/09/2013 a 09/09/2013,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Reserva Biológica De Santa Isabel,Brasil,SE,Pacatuba,Espécie não Sensível,-10.58674,-36.61221,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625563,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",11/09/2013,12/09/2013 a 12/09/2013,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Reserva Biológica De Santa Isabel,Brasil,SE,Pacatuba,Espécie não Sensível,-10.58674,-36.61221,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625564,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",20/09/2013,21/09/2013 a 21/09/2013,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Reserva Biológica De Santa Isabel,Brasil,SE,Pacatuba,Espécie não Sensível,-10.58674,-36.61221,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625565,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",27/09/2013,28/09/2013 a 28/09/2013,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Reserva Biológica De Santa Isabel,Brasil,SE,Pacatuba,Espécie não Sensível,-10.58674,-36.61221,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625566,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",28/09/2013,29/09/2013 a 29/09/2013,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Reserva Biológica De Santa Isabel,Brasil,SE,Pacatuba,Espécie não Sensível,-10.58674,-36.61221,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625567,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",29/09/2013,30/09/2013 a 30/09/2013,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Reserva Biológica De Santa Isabel,Brasil,SE,Pacatuba,Espécie não Sensível,-10.58674,-36.61221,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625568,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",29/09/2013,30/09/2013 a 30/09/2013,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Reserva Biológica De Santa Isabel,Brasil,SE,Pacatuba,Espécie não Sensível,-10.58674,-36.61221,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625569,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",29/09/2013,30/09/2013 a 30/09/2013,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Reserva Biológica De Santa Isabel,Brasil,SE,Pacatuba,Espécie não Sensível,-10.58674,-36.61221,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625570,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",07/10/2013,08/10/2013 a 08/10/2013,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Reserva Biológica De Santa Isabel,Brasil,SE,Pacatuba,Espécie não Sensível,-10.58674,-36.61221,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625571,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",07/10/2013,08/10/2013 a 08/10/2013,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Reserva Biológica De Santa Isabel,Brasil,SE,Pacatuba,Espécie não Sensível,-10.58674,-36.61221,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625572,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",08/10/2013,09/10/2013 a 09/10/2013,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Reserva Biológica De Santa Isabel,Brasil,SE,Pacatuba,Espécie não Sensível,-10.58674,-36.61221,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625573,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",09/10/2013,10/10/2013 a 10/10/2013,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Reserva Biológica De Santa Isabel,Brasil,SE,Pacatuba,Espécie não Sensível,-10.58674,-36.61221,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625574,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",11/10/2013,12/10/2013 a 12/10/2013,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Reserva Biológica De Santa Isabel,Brasil,SE,Pacatuba,Espécie não Sensível,-10.58674,-36.61221,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625575,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",12/10/2013,13/10/2013 a 13/10/2013,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Reserva Biológica De Santa Isabel,Brasil,SE,Pacatuba,Espécie não Sensível,-10.58674,-36.61221,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625576,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",12/10/2013,13/10/2013 a 13/10/2013,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Reserva Biológica De Santa Isabel,Brasil,SE,Pacatuba,Espécie não Sensível,-10.58674,-36.61221,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625577,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",13/10/2013,14/10/2013 a 14/10/2013,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Reserva Biológica De Santa Isabel,Brasil,SE,Pacatuba,Espécie não Sensível,-10.58674,-36.61221,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625578,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",14/10/2013,15/10/2013 a 15/10/2013,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Reserva Biológica De Santa Isabel,Brasil,SE,Pacatuba,Espécie não Sensível,-10.58674,-36.61221,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625579,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",14/10/2013,15/10/2013 a 15/10/2013,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Reserva Biológica De Santa Isabel,Brasil,SE,Pacatuba,Espécie não Sensível,-10.58674,-36.61221,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625580,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",14/10/2013,15/10/2013 a 15/10/2013,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Reserva Biológica De Santa Isabel,Brasil,SE,Pacatuba,Espécie não Sensível,-10.58674,-36.61221,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625581,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",21/10/2013,22/10/2013 a 22/10/2013,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Reserva Biológica De Santa Isabel,Brasil,SE,Pacatuba,Espécie não Sensível,-10.58674,-36.61221,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625582,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",22/10/2013,23/10/2013 a 23/10/2013,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Reserva Biológica De Santa Isabel,Brasil,SE,Pacatuba,Espécie não Sensível,-10.58674,-36.61221,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625583,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",24/10/2013,25/10/2013 a 25/10/2013,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Reserva Biológica De Santa Isabel,Brasil,SE,Pacatuba,Espécie não Sensível,-10.58674,-36.61221,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625584,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",24/10/2013,25/10/2013 a 25/10/2013,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Reserva Biológica De Santa Isabel,Brasil,SE,Pacatuba,Espécie não Sensível,-10.58674,-36.61221,Coordenada de referência da área amostrada,Sem Informações,Descartado
